ros-jazzy-libcurl-vendor	3.4.4-1noble.20260305.214736	arm64
ros-jazzy-liblz4-vendor	0.26.11-1noble.20260603.145530	arm64
ros-jazzy-libstatistics-collector	1.7.4-1noble.20260612.095552	arm64
ros-jazzy-libyaml-vendor	1.6.4-2noble.20260603.145652	arm64
ros-jazzy-lifecycle-msgs	2.0.4-1noble.20260612.060410	arm64
ros-jazzy-magnetometer-broadcaster	4.42.1-1noble.20260904.013805	arm64
ros-jazzy-map-msgs	2.4.1-2noble.20260902.135735	arm64
ros-jazzy-marine-acoustic-msgs	2.1.0-2noble.20260902.130046	arm64
ros-jazzy-mcap-vendor	0.26.11-1noble.20260604.093033	arm64
ros-jazzy-mecanum-drive-controller	4.42.1-1noble.20260904.012700	arm64
ros-jazzy-message-filters	4.11.17-1noble.20260614.050915	arm64
ros-jazzy-moveit-common	2.12.4-1noble.20260305.205849	arm64
ros-jazzy-moveit-configs-utils	2.12.4-1noble.20260903.021106	arm64
ros-jazzy-moveit-core	2.12.4-1noble.20260903.020844	arm64
ros-jazzy-moveit-kinematics	2.12.4-1noble.20260903.030949	arm64
ros-jazzy-moveit-msgs	2.6.0-1noble.20260902.140058	arm64
ros-jazzy-moveit-planners	2.12.4-1noble.20260903.042957	arm64
ros-jazzy-moveit-planners-chomp	2.12.4-1noble.20260903.025043	arm64
ros-jazzy-moveit-planners-ompl	2.12.4-1noble.20260903.030938	arm64
ros-jazzy-moveit-planners-stomp	2.12.4-1noble.20260903.025335	arm64
ros-jazzy-moveit-ros-move-group	2.12.4-1noble.20260903.031707	arm64
ros-jazzy-moveit-ros-occupancy-map-monitor	2.12.4-1noble.20260903.023839	arm64
ros-jazzy-moveit-ros-planning	2.12.4-1noble.20260903.024531	arm64
ros-jazzy-moveit-ros-planning-interface	2.12.4-1noble.20260903.034516	arm64
ros-jazzy-moveit-ros-robot-interaction	2.12.4-1noble.20260903.031001	arm64
ros-jazzy-moveit-ros-visualization	2.12.4-1noble.20260907.055117	arm64
ros-jazzy-moveit-ros-warehouse	2.12.4-1noble.20260903.031005	arm64
ros-jazzy-moveit-setup-app-plugins	2.12.4-1noble.20260907.074802	arm64
ros-jazzy-moveit-setup-assistant	2.12.4-1noble.20260907.081548	arm64
ros-jazzy-moveit-setup-controllers	2.12.4-1noble.20260907.075415	arm64
ros-jazzy-moveit-setup-core-plugins	2.12.4-1noble.20260907.075411	arm64
ros-jazzy-moveit-setup-framework	2.12.4-1noble.20260907.073717	arm64
ros-jazzy-moveit-setup-srdf-plugins	2.12.4-1noble.20260907.075422	arm64
ros-jazzy-moveit-simple-controller-manager	2.12.4-1noble.20260903.024034	arm64
ros-jazzy-nav-2d-msgs	1.3.13-1noble.20260902.130043	arm64
ros-jazzy-nav-2d-utils	1.3.13-1noble.20260902.211925	arm64
ros-jazzy-nav-msgs	5.3.8-1noble.20260612.082120	arm64
ros-jazzy-nav2-amcl	1.3.13-1noble.20260902.211420	arm64
ros-jazzy-nav2-behavior-tree	1.3.13-1noble.20260902.213707	arm64
ros-jazzy-nav2-behaviors	1.3.13-1noble.20260903.005245	arm64
ros-jazzy-nav2-bringup	1.3.13-1noble.20260907.050450	arm64
ros-jazzy-nav2-bt-navigator	1.3.13-1noble.20260903.005322	arm64
ros-jazzy-nav2-collision-monitor	1.3.13-1noble.20260903.011542	arm64
ros-jazzy-nav2-common	1.3.13-1noble.20260902.193153	arm64
ros-jazzy-nav2-constrained-smoother	1.3.13-1noble.20260903.005403	arm64
ros-jazzy-nav2-controller	1.3.13-1noble.20260903.005511	arm64
ros-jazzy-nav2-core	1.3.13-1noble.20260903.004923	arm64
ros-jazzy-nav2-costmap-2d	1.3.13-1noble.20260903.003455	arm64
ros-jazzy-nav2-dwb-controller	1.3.13-1noble.20260903.013333	arm64
ros-jazzy-nav2-graceful-controller	1.3.13-1noble.20260903.005701	arm64
ros-jazzy-nav2-lifecycle-manager	1.3.13-1noble.20260902.211847	arm64
ros-jazzy-nav2-map-server	1.3.13-1noble.20260902.211425	arm64
ros-jazzy-nav2-minimal-tb3-sim	1.0.1-1noble.20260904.035529	arm64
ros-jazzy-nav2-minimal-tb4-description	1.0.1-1noble.20260902.161744	arm64
ros-jazzy-nav2-minimal-tb4-sim	1.0.1-1noble.20260904.034808	arm64
ros-jazzy-nav2-mppi-controller	1.3.13-1noble.20260903.005819	arm64
ros-jazzy-nav2-msgs	1.3.13-1noble.20260902.193503	arm64
ros-jazzy-nav2-navfn-planner	1.3.13-1noble.20260903.010003	arm64
ros-jazzy-nav2-planner	1.3.13-1noble.20260903.010032	arm64
ros-jazzy-nav2-regulated-pure-pursuit-controller	1.3.13-1noble.20260903.010337	arm64
ros-jazzy-nav2-rotation-shim-controller	1.3.13-1noble.20260903.010110	arm64
ros-jazzy-nav2-route	1.3.13-1noble.20260903.010339	arm64
ros-jazzy-nav2-rviz-plugins	1.3.13-1noble.20260907.034034	arm64
ros-jazzy-nav2-simple-commander	1.3.13-1noble.20260902.211938	arm64
ros-jazzy-nav2-smac-planner	1.3.13-1noble.20260903.010430	arm64
ros-jazzy-nav2-smoother	1.3.13-1noble.20260903.010453	arm64
ros-jazzy-nav2-theta-star-planner	1.3.13-1noble.20260903.010456	arm64
ros-jazzy-nav2-util	1.3.13-1noble.20260902.195022	arm64
ros-jazzy-nav2-velocity-smoother	1.3.13-1noble.20260902.211442	arm64
ros-jazzy-nav2-voxel-grid	1.3.13-1noble.20260902.212802	arm64
ros-jazzy-nav2-waypoint-follower	1.3.13-1noble.20260903.010656	arm64
ros-jazzy-navigation2	1.3.13-1noble.20260907.041002	arm64
ros-jazzy-object-recognition-msgs	2.0.0-5noble.20260902.135529	arm64
ros-jazzy-octomap-msgs	2.0.1-1noble.20260902.130202	arm64
ros-jazzy-omni-wheel-drive-controller	4.42.1-1noble.20260904.013853	arm64
ros-jazzy-ompl	1.7.0-2noble.20260305.224900	arm64
ros-jazzy-opennav-docking	1.3.13-1noble.20260903.010126	arm64
ros-jazzy-opennav-docking-bt	1.3.13-1noble.20260903.010825	arm64
ros-jazzy-opennav-docking-core	1.3.13-1noble.20260902.211504	arm64
ros-jazzy-orocos-kdl-vendor	0.5.2-1noble.20260603.150050	arm64
ros-jazzy-osqp-vendor	0.2.0-4noble.20260305.220107	arm64
ros-jazzy-osrf-pycommon	2.1.7-1noble.20260305.201653	arm64
ros-jazzy-pal-statistics	2.8.2-1noble.20260902.174848	arm64
ros-jazzy-pal-statistics-msgs	2.8.2-1noble.20260902.130553	arm64
ros-jazzy-parallel-gripper-controller	4.42.1-1noble.20260904.012810	arm64
ros-jazzy-parameter-traits	0.7.6-1noble.20260902.145236	arm64
ros-jazzy-pid-controller	4.42.1-1noble.20260904.013108	arm64
ros-jazzy-pilz-industrial-motion-planner	2.12.4-1noble.20260903.033343	arm64
ros-jazzy-pluginlib	5.4.5-1noble.20260604.172545	arm64
ros-jazzy-point-cloud-transport	4.0.9-1noble.20260902.180410	arm64
ros-jazzy-pose-broadcaster	4.42.1-1noble.20260904.013932	arm64
ros-jazzy-position-controllers	4.42.1-1noble.20260904.020046	arm64
ros-jazzy-pybind11-vendor	3.1.3-1noble.20260305.220146	arm64
ros-jazzy-python-cmake-module	0.11.1-2noble.20260305.220219	arm64
ros-jazzy-python-orocos-kdl-vendor	0.5.2-1noble.20260603.150415	arm64
ros-jazzy-python-qt-binding	2.2.2-1noble.20260305.205533	arm64
ros-jazzy-random-numbers	2.0.5-1noble.20260617.135326	arm64
ros-jazzy-range-sensor-broadcaster	4.42.1-1noble.20260904.013937	arm64
ros-jazzy-rcl	9.2.11-1noble.20260612.094928	arm64
ros-jazzy-rcl-action	9.2.11-1noble.20260612.095238	arm64
ros-jazzy-rcl-interfaces	2.0.4-1noble.20260612.091447	arm64
ros-jazzy-rcl-lifecycle	9.2.11-1noble.20260612.095339	arm64
ros-jazzy-rcl-logging-interface	3.1.1-1noble.20260604.171824	arm64
ros-jazzy-rcl-logging-spdlog	3.1.1-1noble.20260604.172137	arm64
ros-jazzy-rcl-yaml-param-parser	9.2.11-1noble.20260612.050815	arm64
ros-jazzy-rclcpp	28.1.21-1noble.20260612.095833	arm64
ros-jazzy-rclcpp-action	28.1.21-1noble.20260612.100837	arm64
ros-jazzy-rclcpp-components	28.1.21-1noble.20260612.102635	arm64
ros-jazzy-rclcpp-lifecycle	28.1.21-1noble.20260612.120153	arm64
ros-jazzy-rclpy	7.1.11-1noble.20260612.095634	arm64
ros-jazzy-rcpputils	2.11.4-1noble.20260603.150554	arm64
ros-jazzy-rcutils	6.7.6-1noble.20260603.150149	arm64
ros-jazzy-realsense2-camera-msgs	4.58.4-1noble.20260902.134137	arm64
ros-jazzy-realsense2-description	4.58.4-1noble.20260902.192512	arm64
ros-jazzy-realtime-tools	3.12.0-1noble.20260903.200958	arm64
ros-jazzy-resource-retriever	3.4.4-1noble.20260604.172353	arm64
ros-jazzy-rmw	7.3.3-1noble.20260612.050446	arm64
ros-jazzy-rmw-dds-common	3.1.1-1noble.20260612.091532	arm64
ros-jazzy-rmw-fastrtps-cpp	8.4.4-1noble.20260612.092346	arm64
ros-jazzy-rmw-fastrtps-shared-cpp	8.4.4-1noble.20260612.091855	arm64
ros-jazzy-rmw-implementation	2.15.6-1noble.20260612.094512	arm64
ros-jazzy-rmw-implementation-cmake	7.3.3-1noble.20260305.221018	arm64
ros-jazzy-rmw-zenoh-cpp	0.2.10-1noble.20260902.013751	arm64
ros-jazzy-robot-localization	3.8.3-1noble.20260902.170723	arm64
ros-jazzy-robot-state-publisher	3.3.4-1noble.20260614.055403	arm64
ros-jazzy-ros-base	0.11.0-1noble.20260614.091815	arm64
ros-jazzy-ros-core	0.11.0-1noble.20260612.194005	arm64
ros-jazzy-ros-environment	4.2.1-1noble.20260225.120022	arm64
ros-jazzy-ros-gz-bridge	1.0.24-1noble.20260904.011459	arm64
ros-jazzy-ros-gz-image	1.0.24-1noble.20260904.014240	arm64
ros-jazzy-ros-gz-interfaces	1.0.24-1noble.20260902.133720	arm64
ros-jazzy-ros-gz-sim	1.0.24-1noble.20260904.032840	arm64
ros-jazzy-ros-workspace	1.0.3-7noble.20260224.192101	arm64
ros-jazzy-ros2-control	4.48.0-1noble.20260904.020524	arm64
ros-jazzy-ros2-control-cmake	0.4.0-1noble.20260429.105756	arm64
ros-jazzy-ros2-control-test-assets	4.48.0-1noble.20260903.022435	arm64
ros-jazzy-ros2-controllers	4.42.1-1noble.20260904.021218	arm64
ros-jazzy-ros2action	0.32.10-1noble.20260612.162216	arm64
ros-jazzy-ros2bag	0.26.11-1noble.20260612.202425	arm64
ros-jazzy-ros2cli	0.32.10-1noble.20260612.161709	arm64
ros-jazzy-ros2cli-common-extensions	0.3.1-1noble.20260612.193901	arm64
ros-jazzy-ros2component	0.32.10-1noble.20260612.190231	arm64
ros-jazzy-ros2controlcli	4.48.0-1noble.20260904.020124	arm64
ros-jazzy-ros2doctor	0.32.10-1noble.20260612.162257	arm64
ros-jazzy-ros2interface	0.32.10-1noble.20260612.162016	arm64
ros-jazzy-ros2launch	0.26.12-1noble.20260612.190450	arm64
ros-jazzy-ros2lifecycle	0.32.10-1noble.20260612.162505	arm64
ros-jazzy-ros2multicast	0.32.10-1noble.20260612.190105	arm64
ros-jazzy-ros2node	0.32.10-1noble.20260612.162347	arm64
ros-jazzy-ros2param	0.32.10-1noble.20260612.162446	arm64
ros-jazzy-ros2pkg	0.32.10-1noble.20260612.190052	arm64
ros-jazzy-ros2plugin	5.4.5-1noble.20260612.190441	arm64
ros-jazzy-ros2run	0.32.10-1noble.20260612.190902	arm64
ros-jazzy-ros2service	0.32.10-1noble.20260612.162300	arm64
ros-jazzy-ros2topic	0.32.10-1noble.20260612.162212	arm64
ros-jazzy-rosbag2	0.26.11-1noble.20260612.202546	arm64
ros-jazzy-rosbag2-compression	0.26.11-1noble.20260612.173908	arm64
ros-jazzy-rosbag2-compression-zstd	0.26.11-1noble.20260612.202148	arm64
ros-jazzy-rosbag2-cpp	0.26.11-1noble.20260612.123737	arm64
ros-jazzy-rosbag2-interfaces	0.26.11-1noble.20260612.053417	arm64
ros-jazzy-rosbag2-py	0.26.11-1noble.20260612.175053	arm64
ros-jazzy-rosbag2-storage	0.26.11-1noble.20260612.123349	arm64
ros-jazzy-rosbag2-storage-default-plugins	0.26.11-1noble.20260612.202209	arm64
ros-jazzy-rosbag2-storage-mcap	0.26.11-1noble.20260612.173921	arm64
ros-jazzy-rosbag2-storage-sqlite3	0.26.11-1noble.20260612.174102	arm64
ros-jazzy-rosbag2-transport	0.26.11-1noble.20260612.174257	arm64
ros-jazzy-rosgraph-msgs	2.0.4-1noble.20260612.091956	arm64
ros-jazzy-rosidl-adapter	4.6.9-1noble.20260612.045318	arm64
ros-jazzy-rosidl-cli	4.6.9-1noble.20260612.045056	arm64
ros-jazzy-rosidl-cmake	4.6.9-1noble.20260612.050232	arm64
ros-jazzy-rosidl-core-generators	0.2.1-1noble.20260612.051523	arm64
ros-jazzy-rosidl-core-runtime	0.2.1-1noble.20260612.051518	arm64
ros-jazzy-rosidl-default-generators	1.6.1-1noble.20260612.052930	arm64
ros-jazzy-rosidl-default-runtime	1.6.1-1noble.20260612.052928	arm64
ros-jazzy-rosidl-dynamic-typesupport	0.1.2-3noble.20260612.050219	arm64
ros-jazzy-rosidl-dynamic-typesupport-fastrtps	0.1.0-3noble.20260612.050502	arm64
ros-jazzy-rosidl-generator-c	4.6.9-1noble.20260612.050445	arm64
ros-jazzy-rosidl-generator-cpp	4.6.9-1noble.20260612.050559	arm64
ros-jazzy-rosidl-generator-py	0.22.2-1noble.20260612.051150	arm64
ros-jazzy-rosidl-generator-rs	0.4.12-1noble.20260612.051152	arm64
ros-jazzy-rosidl-generator-type-description	4.6.9-1noble.20260612.050054	arm64
ros-jazzy-rosidl-parser	4.6.9-1noble.20260612.045834	arm64
ros-jazzy-rosidl-pycommon	4.6.9-1noble.20260612.050023	arm64
ros-jazzy-rosidl-runtime-c	4.6.9-1noble.20260612.045845	arm64
ros-jazzy-rosidl-runtime-cpp	4.6.9-1noble.20260612.050208	arm64
ros-jazzy-rosidl-runtime-py	0.13.2-1noble.20260612.050023	arm64
ros-jazzy-rosidl-typesupport-c	3.2.3-1noble.20260612.050932	arm64
ros-jazzy-rosidl-typesupport-cpp	3.2.3-1noble.20260612.051258	arm64
ros-jazzy-rosidl-typesupport-fastrtps-c	3.6.4-1noble.20260612.051041	arm64
ros-jazzy-rosidl-typesupport-fastrtps-cpp	3.6.4-1noble.20260612.050817	arm64
ros-jazzy-rosidl-typesupport-interface	4.6.9-1noble.20260612.045115	arm64
ros-jazzy-rosidl-typesupport-introspection-c	4.6.9-1noble.20260612.050703	arm64
ros-jazzy-rosidl-typesupport-introspection-cpp	4.6.9-1noble.20260612.050922	arm64
ros-jazzy-rpyutils	0.4.2-1noble.20260305.205337	arm64
ros-jazzy-rsl	1.3.0-1noble.20260902.144906	arm64
ros-jazzy-ruckig	0.9.2-5noble.20260305.203224	arm64
ros-jazzy-rviz-assimp-vendor	14.1.23-1noble.20260715.124532	arm64
ros-jazzy-rviz-common	14.1.23-1noble.20260902.235733	arm64
ros-jazzy-rviz-default-plugins	14.1.23-1noble.20260905.075750	arm64
ros-jazzy-rviz-ogre-vendor	14.1.23-1noble.20260716.102159	arm64
ros-jazzy-rviz-rendering	14.1.23-1noble.20260716.184836	arm64
ros-jazzy-rviz2	14.1.23-1noble.20260907.034615	arm64
ros-jazzy-sdformat-urdf	1.0.2-1noble.20260904.010733	arm64
ros-jazzy-sdformat-vendor	0.0.14-1noble.20260904.005216	arm64
ros-jazzy-sensor-msgs	5.3.8-1noble.20260612.082718	arm64
ros-jazzy-sensor-msgs-py	5.3.8-1noble.20260612.091811	arm64
ros-jazzy-service-msgs	2.0.4-1noble.20260612.052205	arm64
ros-jazzy-shape-msgs	5.3.8-1noble.20260612.085104	arm64
ros-jazzy-simulation-interfaces	1.5.1-1noble.20260902.133632	arm64
ros-jazzy-slam-toolbox	2.8.5-1noble.20260907.044142	arm64
ros-jazzy-smclib	4.2.0-1noble.20260317.155426	arm64
ros-jazzy-spdlog-vendor	1.6.2-1noble.20260603.151440	arm64
ros-jazzy-sqlite3-vendor	0.26.11-1noble.20260604.090944	arm64
ros-jazzy-srdfdom	2.0.7-1noble.20260903.020607	arm64
ros-jazzy-sros2	0.13.6-1noble.20260612.162423	arm64
ros-jazzy-sros2-cmake	0.13.6-1noble.20260612.190641	arm64
ros-jazzy-state-interfaces-broadcaster	4.42.1-1noble.20260904.014000	arm64
ros-jazzy-statistics-msgs	2.0.4-1noble.20260612.053420	arm64
ros-jazzy-std-msgs	5.3.8-1noble.20260612.053429	arm64
ros-jazzy-std-srvs	5.3.8-1noble.20260612.090547	arm64
ros-jazzy-steering-controllers-library	4.42.1-1noble.20260904.014015	arm64
ros-jazzy-stereo-msgs	5.3.8-1noble.20260612.084934	arm64
ros-jazzy-stomp	0.1.2-4noble.20260825.203128	arm64
ros-jazzy-tcb-span	1.3.2-1noble.20260618.161441	arm64
ros-jazzy-tf2	0.36.21-1noble.20260612.080352	arm64
ros-jazzy-tf2-bullet	0.36.21-1noble.20260614.055818	arm64
ros-jazzy-tf2-eigen	0.36.21-1noble.20260614.055857	arm64
ros-jazzy-tf2-eigen-kdl	0.36.21-1noble.20260612.093812	arm64
ros-jazzy-tf2-geometry-msgs	0.36.21-1noble.20260614.055959	arm64
ros-jazzy-tf2-kdl	0.36.21-1noble.20260614.060020	arm64
ros-jazzy-tf2-msgs	0.36.21-1noble.20260612.082742	arm64
ros-jazzy-tf2-py	0.36.21-1noble.20260612.100533	arm64
ros-jazzy-tf2-ros	0.36.21-1noble.20260614.051508	arm64
ros-jazzy-tf2-ros-py	0.36.21-1noble.20260612.100802	arm64
ros-jazzy-tf2-sensor-msgs	0.36.21-1noble.20260614.060022	arm64
ros-jazzy-tf2-tools	0.36.21-1noble.20260612.154248	arm64
ros-jazzy-theora-image-transport	4.0.7-1noble.20260902.190120	arm64
ros-jazzy-tinyxml2-vendor	0.9.2-1noble.20260305.223118	arm64
ros-jazzy-tl-expected	1.3.2-1noble.20260618.161523	arm64
ros-jazzy-tracetools	8.2.6-1noble.20260604.091022	arm64
ros-jazzy-trajectory-msgs	5.3.8-1noble.20260612.082940	arm64
ros-jazzy-transmission-interface	4.48.0-1noble.20260904.015554	arm64
ros-jazzy-tricycle-controller	4.42.1-1noble.20260904.014046	arm64
ros-jazzy-tricycle-steering-controller	4.42.1-1noble.20260904.020244	arm64
ros-jazzy-type-description-interfaces	2.0.4-1noble.20260612.052559	arm64
ros-jazzy-uncrustify-vendor	3.0.1-1noble.20260305.223611	arm64
ros-jazzy-unique-identifier-msgs	2.5.1-1noble.20260612.051815	arm64
ros-jazzy-urdf	2.10.1-2noble.20260604.174740	arm64
ros-jazzy-urdf-parser-plugin	2.10.1-2noble.20260604.092949	arm64
ros-jazzy-urdfdom	4.0.2-1noble.20260604.093156	arm64
ros-jazzy-urdfdom-headers	1.1.3-1noble.20260604.092803	arm64
ros-jazzy-urdfdom-py	1.2.1-3noble.20260902.193357	arm64
ros-jazzy-velocity-controllers	4.42.1-1noble.20260904.020051	arm64
ros-jazzy-vision-msgs	4.1.1-3noble.20260902.130446	arm64
ros-jazzy-visualization-msgs	5.3.8-1noble.20260612.083755	arm64
ros-jazzy-warehouse-ros	2.0.9-1noble.20260902.170551	arm64
ros-jazzy-warehouse-ros-sqlite	1.0.9-1noble.20260902.172357	arm64
ros-jazzy-xacro	2.1.1-1noble.20260519.011649	arm64
ros-jazzy-yaml-cpp-vendor	9.0.1-1noble.20260305.224129	arm64
ros-jazzy-zenoh-cpp-vendor	0.2.10-1noble.20260722.215603	arm64
ros-jazzy-zstd-image-transport	4.0.7-1noble.20260902.185705	arm64
ros-jazzy-zstd-vendor	0.26.11-1noble.20260604.092801	arm64
ros2-apt-source	1.2.0~noble	all
rpcsvc-proto	1.4.2-0ubuntu7	arm64
ruby	1:3.2~ubuntu1	arm64
ruby-net-telnet	0.2.0-1	all
ruby-rubygems	3.4.20-1	all
ruby-sdbm	1.0.0-5build4	arm64
ruby-webrick	1.8.1-1ubuntu0.2	all
ruby-xmlrpc	0.3.2-2	all
ruby3.2	3.2.3-1ubuntu0.24.04.8	arm64
rubygems-integration	1.18	all
sed	4.9-2ubuntu0.24.04.1	arm64
sensible-utils	0.0.22	all
session-migration	0.3.9build1	arm64
sgml-base	1.31	all
shared-mime-info	2.4-4	arm64
shiboken2	5.15.13-1	arm64
sip-dev	4.19.25+dfsg-5build3	arm64
spirv-headers	1.6.1+1.4.309.0-1~ubuntu0.24.04.2	all
spirv-tools	2025.1~rc1-1~ubuntu0.24.04.2	arm64
sudo	1.9.15p5-3ubuntu5.24.04.2	arm64
systemd	255.4-1ubuntu8.17	arm64
systemd-dev	255.4-1ubuntu8.17	all
systemd-hwe-hwdb	255.1.7	all
systemd-resolved	255.4-1ubuntu8.17	arm64
systemd-sysv	255.4-1ubuntu8.17	arm64
systemd-timesyncd	255.4-1ubuntu8.17	arm64
sysvinit-utils	3.08-6ubuntu3	arm64
tar	1.35+dfsg-3ubuntu0.4	arm64
tcl	8.6.14build1	arm64
tcl8.6	8.6.14+dfsg-1build1	arm64
tk8.6-blt2.5	2.5.3+dfsg-7build1	arm64
tzdata	2026c-0ubuntu0.24.04.1	all
ubuntu-keyring	2023.11.28.1	all
ubuntu-mono	24.04-0ubuntu1	all
ucf	3.0043+nmu1	all
udev	255.4-1ubuntu8.17	arm64
uncrustify	0.78.1+dfsg1-1	arm64
unicode-data	15.1.0-1	all
unixodbc-common	2.3.12-1ubuntu0.24.04.1	all
unixodbc-dev	2.3.12-1ubuntu0.24.04.1	arm64
unminimize	0.2.1	arm64
unzip	6.0-28ubuntu4.1	arm64
usb-modeswitch	2.6.1-3ubuntu3	arm64
usb-modeswitch-data	20191128-6	all
util-linux	2.39.3-9ubuntu6.6	arm64
uuid-dev	2.39.3-9ubuntu6.6	arm64
va-driver-all	2.20.0-2ubuntu0.2	arm64
vdpau-driver-all	1.5-2build1	arm64
wpasupplicant	2:2.10-21ubuntu0.4	arm64
x11-common	1:7.7+23ubuntu3	all
x11proto-dev	2023.2-1	all
xauth	1:1.1.2-1build1	arm64
xfonts-encodings	1:1.0.5-0ubuntu2	all
xfonts-utils	1:7.7+6build3	arm64
xkb-data	2.41-2ubuntu1.1	all
xml-core	0.19	all
xorg-sgml-doctools	1:1.11-1.1	all
xtl-dev	0.7.5-3	all
xtrans-dev	1.4.0-1	all
xz-utils	5.6.1+really5.4.5-1ubuntu0.3	arm64
zip	3.0-13ubuntu0.2	arm64
zlib1g	1:1.3.dfsg-3.1ubuntu2.2	arm64
zlib1g-dev	1:1.3.dfsg-3.1ubuntu2.2	arm64
